credit_score,monthly_income,age,existing_emis,employment_type,loan_amount,property_owned,annual_income,dti_ratio,income_to_loan_ratio,approved
755,47326,48,19888,2,2500000,0,567912,0.4202,0.2272,1
645,42428,26,1987,0,1700000,0,509136,0.0468,0.2995,0
678,64275,35,22157,1,1700000,0,771300,0.3447,0.4537,0
698,57521,50,2416,1,400000,0,690252,0.042,1.7256,1
711,41966,28,3729,2,2400000,0,503592,0.0889,0.2098,1
707,19203,45,5323,0,1400000,1,230436,0.2772,0.1646,0
734,37021,54,7238,0,2300000,1,444252,0.1955,0.1932,1
767,24638,36,7391,2,1800000,0,295656,0.3,0.1643,1
731,32849,29,14388,0,2500000,0,394188,0.438,0.1577,0
736,50007,27,1186,0,2000000,0,600084,0.0237,0.3,1
573,60793,48,5242,0,3600000,0,729516,0.0862,0.2026,0
704,142667,47,41102,0,5200000,1,1712004,0.2881,0.3292,1
738,35509,49,14325,0,2700000,0,426108,0.4034,0.1578,0
758,78024,34,28006,0,3800000,0,936288,0.3589,0.2464,1
644,58898,45,12339,0,3800000,0,706776,0.2095,0.186,0
647,106681,34,35787,0,700000,0,1280172,0.3355,1.8288,1
654,69267,26,6486,0,3500000,0,831204,0.0936,0.2375,0
742,26766,46,165,1,1700000,1,321192,0.0062,0.1889,1
782,17433,51,4471,2,400000,0,209196,0.2565,0.523,1
667,59086,24,21623,0,400000,0,709032,0.366,1.7726,0
772,35700,24,6963,2,2200000,1,428400,0.195,0.1947,1
709,27222,35,6973,3,800000,1,326664,0.2562,0.4083,0
690,22912,44,4352,1,900000,1,274944,0.1899,0.3055,0
683,53991,23,12489,4,2600000,0,647892,0.2313,0.2492,0
759,121130,37,48204,0,1700000,0,1453560,0.398,0.855,1
726,38360,29,8253,2,500000,1,460320,0.2151,0.9206,1
850,69853,42,234,1,5600000,1,838236,0.0033,0.1497,1
631,46103,27,16593,0,1400000,0,553236,0.3599,0.3952,0
741,22615,42,6286,1,500000,1,271380,0.278,0.5428,1
657,76182,33,25039,0,700000,1,914184,0.3287,1.306,1
630,25417,25,10306,0,400000,1,305004,0.4055,0.7625,0
699,49661,35,6396,0,1900000,0,595932,0.1288,0.3136,1
710,39938,21,9041,1,1300000,0,479256,0.2264,0.3687,1
850,83771,29,22711,1,3200000,1,1005252,0.2711,0.3141,1
685,25980,38,4037,0,1500000,0,311760,0.1554,0.2078,0
609,61977,21,23596,0,3400000,0,743724,0.3807,0.2187,0
721,29617,21,9296,0,1300000,0,355404,0.3139,0.2734,0
534,36074,21,11905,0,2500000,1,432888,0.33,0.1732,0
692,8000,48,2908,2,500000,0,96000,0.3635,0.192,0
701,172001,34,19975,2,8900000,1,2064012,0.1161,0.2319,1
763,68209,29,22886,1,1000000,0,818508,0.3355,0.8185,1
777,30933,44,10771,4,1100000,1,371196,0.3482,0.3375,1
659,24964,30,9463,2,1300000,0,299568,0.3791,0.2304,0
687,36410,37,8004,0,300000,0,436920,0.2198,1.4564,0
638,75367,35,17099,0,500000,0,904404,0.2269,1.8088,0
609,15752,30,695,0,1200000,0,189024,0.0441,0.1575,0
724,45028,37,17266,0,2800000,0,540336,0.3835,0.193,0
598,141830,42,34049,1,2500000,0,1701960,0.2401,0.6808,0
666,24825,33,6640,0,1000000,1,297900,0.2675,0.2979,0
620,51443,30,2811,2,1000000,1,617316,0.0546,0.6173,1
743,183870,31,49795,0,1200000,0,2206440,0.2708,1.8387,1
844,71631,21,1353,1,2600000,0,859572,0.0189,0.3306,1
595,52868,37,21963,0,2900000,1,634416,0.4154,0.2188,0
551,66435,22,25816,0,5300000,0,797220,0.3886,0.1504,0
690,38541,41,3370,1,2500000,0,462492,0.0874,0.185,0
701,106913,34,28568,2,2500000,1,1282956,0.2672,0.5132,1
717,38576,36,10462,2,1200000,0,462912,0.2712,0.3858,1
664,15130,42,5470,1,700000,1,181560,0.3615,0.2594,0
683,38762,25,13202,0,800000,0,465144,0.3406,0.5814,0
729,27445,38,12266,0,1900000,1,329340,0.4469,0.1733,0
783,41410,37,6537,2,700000,1,496920,0.1579,0.7099,1
543,41963,33,2353,0,1200000,0,503556,0.0561,0.4196,0
670,100554,25,25949,1,5100000,0,1206648,0.2581,0.2366,0
717,74397,40,25577,0,1100000,0,892764,0.3438,0.8116,1
626,57409,42,7383,0,3100000,0,688908,0.1286,0.2222,0
838,48934,36,5201,0,3800000,0,587208,0.1063,0.1545,1
649,25969,24,9377,3,1500000,0,311628,0.3611,0.2078,0
696,13243,29,4491,2,900000,0,158916,0.3391,0.1766,0
744,52464,34,4801,2,2100000,0,629568,0.0915,0.2998,1
652,78966,41,30889,0,2700000,0,947592,0.3912,0.351,0
552,45935,21,2784,0,1400000,0,551220,0.0606,0.3937,0
665,35563,29,1748,4,2000000,0,426756,0.0492,0.2134,1
782,64776,30,10234,0,3000000,0,777312,0.158,0.2591,1
673,46630,34,18602,0,1900000,1,559560,0.3989,0.2945,0
632,134786,21,42181,0,1800000,0,1617432,0.3129,0.8986,0
774,102707,32,18243,0,6000000,1,1232484,0.1776,0.2054,1
673,87177,31,6168,0,5400000,1,1046124,0.0708,0.1937,1
659,77237,24,24798,2,1600000,0,926844,0.3211,0.5793,0
711,22604,33,6094,3,1400000,0,271248,0.2696,0.1937,0
761,72969,29,32431,0,5400000,1,875628,0.4444,0.1622,1
850,61438,39,21165,0,1200000,0,737256,0.3445,0.6144,1
766,70534,26,3241,1,2900000,0,846408,0.0459,0.2919,1
792,65878,35,21588,0,4800000,1,790536,0.3277,0.1647,1
659,64322,26,7451,4,2800000,1,771864,0.1158,0.2757,1
617,247835,29,107276,0,17200000,1,2974020,0.4329,0.1729,0
704,46830,37,406,0,1000000,0,561960,0.0087,0.562,1
708,85974,37,9221,1,900000,0,1031688,0.1073,1.1463,1
613,36953,30,8297,1,300000,1,443436,0.2245,1.4781,0
685,78777,32,2802,0,6400000,0,945324,0.0356,0.1477,1
731,86128,21,13335,0,1600000,0,1033536,0.1548,0.646,1
728,61001,49,13649,0,4400000,0,732012,0.2238,0.1664,1
740,133458,41,26841,0,4000000,0,1601496,0.2011,0.4004,1
723,28837,41,5976,0,200000,0,346044,0.2072,1.7302,1
659,36595,21,14475,2,900000,1,439140,0.3955,0.4879,0
658,55682,29,12661,0,2500000,1,668184,0.2274,0.2673,1
604,83156,31,35214,0,1100000,1,997872,0.4235,0.9072,0
842,54592,21,3629,1,4200000,0,655104,0.0665,0.156,1
701,106027,43,13371,0,8000000,0,1272324,0.1261,0.159,1
682,32957,49,9736,2,500000,0,395484,0.2954,0.791,0
625,24727,55,3150,1,1500000,1,296724,0.1274,0.1978,0
850,58975,24,9216,0,2400000,1,707700,0.1563,0.2949,1
614,46802,36,18976,2,3800000,0,561624,0.4055,0.1478,0
665,67895,48,16454,0,700000,0,814740,0.2423,1.1639,1
733,48221,32,7261,1,2000000,1,578652,0.1506,0.2893,1
748,39974,29,13971,2,1100000,1,479688,0.3495,0.4361,0
776,46865,21,1490,2,2900000,1,562380,0.0318,0.1939,1
844,49876,46,12650,0,700000,1,598512,0.2536,0.855,1
740,40823,34,1830,0,2200000,0,489876,0.0448,0.2227,1
615,43395,27,3453,0,3400000,0,520740,0.0796,0.1532,0
679,38478,37,1081,1,1500000,0,461736,0.0281,0.3078,1
724,81961,36,33256,3,3300000,0,983532,0.4058,0.298,0
850,55072,36,1194,0,2400000,1,660864,0.0217,0.2754,1
588,189861,32,44121,0,7200000,1,2278332,0.2324,0.3164,0
796,53982,51,5465,2,2200000,0,647784,0.1012,0.2944,1
714,35224,33,6080,0,1400000,1,422688,0.1726,0.3019,1
767,243386,51,54067,0,20400000,1,2920632,0.2221,0.1432,1
691,62829,40,12724,0,900000,1,753948,0.2025,0.8377,1
632,88794,38,29891,0,2500000,0,1065528,0.3366,0.4262,0
760,69930,33,28695,4,1500000,1,839160,0.4103,0.5594,1
752,71239,44,9625,4,3400000,1,854868,0.1351,0.2514,1
777,67601,36,746,0,400000,1,811212,0.011,2.028,1
698,25304,25,10179,3,1900000,1,303648,0.4023,0.1598,0
652,61115,25,26918,0,2800000,1,733380,0.4404,0.2619,0
575,22138,39,4317,2,1600000,1,265656,0.195,0.166,0
765,44151,25,9055,0,1400000,1,529812,0.2051,0.3784,1
733,31717,34,2057,2,500000,0,380604,0.0649,0.7612,1
622,60747,45,12998,0,1200000,0,728964,0.214,0.6075,0
656,59902,38,8177,0,2500000,0,718824,0.1365,0.2875,1
662,65426,27,29276,3,500000,0,785112,0.4475,1.5702,0
581,58242,49,4844,0,3900000,0,698904,0.0832,0.1792,0
634,34060,40,5802,4,2300000,0,408720,0.1703,0.1777,0
609,41914,45,11628,0,2500000,0,502968,0.2774,0.2012,0
667,85155,21,13225,0,6400000,0,1021860,0.1553,0.1597,0
640,93033,38,19861,2,4500000,0,1116396,0.2135,0.2481,0
569,24635,43,10791,0,1000000,1,295620,0.438,0.2956,0
850,19563,52,4472,0,900000,1,234756,0.2286,0.2608,1
800,31693,21,12982,0,600000,1,380316,0.4096,0.6339,1
637,91777,47,1779,0,4200000,0,1101324,0.0194,0.2622,1
721,101613,51,5478,0,4900000,1,1219356,0.0539,0.2488,1
733,28146,21,11962,0,1800000,0,337752,0.425,0.1876,0
795,58946,39,3414,1,1900000,1,707352,0.0579,0.3723,1
634,147363,41,48843,1,1900000,1,1768356,0.3314,0.9307,0
787,62892,31,12622,3,3300000,0,754704,0.2007,0.2287,1
656,115024,30,21053,1,7700000,0,1380288,0.183,0.1793,0
593,89253,41,26476,0,7200000,1,1071036,0.2966,0.1488,0
757,28392,28,9296,0,300000,1,340704,0.3274,1.1357,1
803,43739,32,18343,0,2800000,0,524868,0.4194,0.1875,1
850,50053,43,5786,0,2600000,0,600636,0.1156,0.231,1
604,52181,52,16391,0,300000,0,626172,0.3141,2.0872,0
755,84948,40,13084,2,5200000,0,1019376,0.154,0.196,1
667,62643,36,20228,2,500000,0,751716,0.3229,1.5034,0
762,8419,29,538,1,500000,0,101028,0.0639,0.2021,0
582,22298,24,4591,0,1300000,1,267576,0.2059,0.2058,0
598,13194,46,1090,0,700000,1,158328,0.0826,0.2262,0
637,54459,33,8245,1,800000,0,653508,0.1514,0.8169,1
706,56629,46,18236,2,4300000,0,679548,0.322,0.158,0
648,58100,31,6100,1,4400000,0,697200,0.105,0.1585,0
752,27574,28,8498,0,2100000,0,330888,0.3082,0.1576,1
782,73459,39,16394,1,2500000,1,881508,0.2232,0.3526,1
747,75339,34,3120,1,3300000,0,904068,0.0414,0.274,1
829,23084,22,4016,0,300000,1,277008,0.174,0.9234,1
733,20340,53,7955,0,200000,1,244080,0.3911,1.2204,1
602,49016,28,21820,1,500000,1,588192,0.4452,1.1764,0
809,143640,44,23846,0,7200000,0,1723680,0.166,0.2394,1
651,135923,43,3356,2,4200000,1,1631076,0.0247,0.3884,1
772,68736,22,4026,0,3500000,0,824832,0.0586,0.2357,1
825,31634,24,11219,0,1600000,0,379608,0.3547,0.2373,1
736,83458,31,24628,0,6400000,0,1001496,0.2951,0.1565,1
580,37367,26,4792,0,2700000,0,448404,0.1282,0.1661,0
626,30930,52,5446,0,1900000,1,371160,0.1761,0.1953,0
805,13542,32,4943,2,900000,0,162504,0.365,0.1806,0
686,52126,43,9690,1,300000,0,625512,0.1859,2.085,1
706,33593,40,11424,4,200000,0,403116,0.3401,2.0156,1
760,51940,37,6899,0,2100000,0,623280,0.1328,0.2968,1
755,12337,35,4023,0,700000,1,148044,0.3261,0.2115,0
722,54279,47,11392,0,3600000,0,651348,0.2099,0.1809,0
683,11399,26,2797,0,400000,1,136788,0.2454,0.342,0
674,94161,52,25369,0,7400000,0,1129932,0.2694,0.1527,0
768,67046,22,13594,1,4600000,0,804552,0.2028,0.1749,1
744,41473,42,8699,0,500000,0,497676,0.2098,0.9954,1
679,68708,21,8215,0,2700000,0,824496,0.1196,0.3054,1
786,27259,31,12091,0,2200000,1,327108,0.4436,0.1487,0
689,51196,35,20868,0,1900000,1,614352,0.4076,0.3233,1
631,78973,30,18742,2,2800000,0,947676,0.2373,0.3385,0
639,8000,33,124,2,200000,0,96000,0.0155,0.48,0
621,37483,21,2840,0,1600000,1,449796,0.0758,0.2811,1
678,48359,25,18582,2,3000000,1,580308,0.3843,0.1934,1
798,43574,39,18251,0,400000,1,522888,0.4189,1.3072,1
635,117507,35,8528,0,8300000,0,1410084,0.0726,0.1699,1
715,24975,28,8255,0,1900000,0,299700,0.3305,0.1577,0
647,33769,48,9467,1,2200000,1,405228,0.2803,0.1842,0
679,15529,22,2120,0,1200000,1,186348,0.1365,0.1553,0
579,121318,31,23807,0,1600000,0,1455816,0.1962,0.9099,0
682,42286,29,12887,0,1700000,1,507432,0.3048,0.2985,0
684,37682,41,1717,0,400000,1,452184,0.0456,1.1305,1
743,47501,35,4040,1,3300000,1,570012,0.0851,0.1727,1
717,71807,33,1076,2,5700000,0,861684,0.015,0.1512,1
604,60380,21,24513,1,1700000,0,724560,0.406,0.4262,0
786,240080,43,62001,3,11400000,1,2880960,0.2583,0.2527,1
716,64367,32,15161,1,1800000,1,772404,0.2355,0.4291,1
715,37080,36,11784,0,1300000,0,444960,0.3178,0.3423,1
699,35002,27,15567,0,1500000,0,420024,0.4447,0.28,0
658,38729,25,3001,0,2600000,1,464748,0.0775,0.1787,1
717,19908,49,1192,0,300000,0,238896,0.0599,0.7963,1
738,50207,21,6660,0,900000,0,602484,0.1327,0.6694,1
560,78439,24,31907,1,1700000,0,941268,0.4068,0.5537,0
656,33927,49,6281,0,300000,0,407124,0.1851,1.3571,1
679,30199,41,10783,1,1600000,1,362388,0.3571,0.2265,0
720,121730,31,11116,0,2500000,0,1460760,0.0913,0.5843,1
795,20829,47,4626,0,800000,1,249948,0.2221,0.3124,1
638,14176,39,813,0,800000,1,170112,0.0574,0.2126,0
660,24544,37,4560,0,1000000,0,294528,0.1858,0.2945,0
658,19452,37,2295,0,1400000,0,233424,0.118,0.1667,0
635,61804,39,15280,0,4000000,1,741648,0.2472,0.1854,0
672,39481,40,13865,0,1000000,0,473772,0.3512,0.4738,0
761,42967,56,18143,0,600000,1,515604,0.4223,0.8593,1
615,97905,33,12505,1,7400000,0,1174860,0.1277,0.1588,0
734,32376,33,10826,0,1100000,0,388512,0.3344,0.3532,1
563,78045,22,31102,1,2700000,1,936540,0.3985,0.3469,0
655,121393,34,6820,0,8300000,0,1456716,0.0562,0.1755,1
673,37294,53,9833,0,200000,0,447528,0.2637,2.2376,0
833,76283,44,21003,2,3100000,0,915396,0.2753,0.2953,1
678,42400,29,5197,2,2600000,0,508800,0.1226,0.1957,0
523,85345,35,864,1,6100000,1,1024140,0.0101,0.1679,1
540,19093,22,2205,0,1400000,0,229116,0.1155,0.1637,0
702,18264,25,4805,0,700000,1,219168,0.2631,0.3131,1
749,38763,36,3426,1,2700000,0,465156,0.0884,0.1723,1
730,28757,30,3718,0,200000,0,345084,0.1293,1.7254,1
713,35953,24,11453,2,1000000,0,431436,0.3186,0.4314,0
792,42971,39,7702,0,200000,1,515652,0.1792,2.5782,1
656,75509,34,2223,0,1400000,0,906108,0.0294,0.6472,1
771,38384,21,6894,0,2400000,0,460608,0.1796,0.1919,1
569,29902,21,13452,1,100000,0,358824,0.4499,3.5882,0
627,39699,29,4663,0,1800000,0,476388,0.1175,0.2647,0
555,30900,21,3688,3,1100000,0,370800,0.1194,0.3371,0
678,27989,21,2139,0,400000,0,335868,0.0764,0.8397,1
696,18623,46,2276,2,1100000,1,223476,0.1222,0.2032,0
709,51107,34,13218,0,3000000,0,613284,0.2586,0.2044,1
704,34848,32,15126,1,2100000,1,418176,0.4341,0.1991,0
625,87532,33,23936,0,5700000,0,1050384,0.2735,0.1843,0
684,20569,23,3793,1,600000,0,246828,0.1844,0.4114,0
580,35410,39,6208,0,2900000,1,424920,0.1753,0.1465,0
809,145472,33,1585,0,1700000,0,1745664,0.0109,1.0269,1
675,27895,27,31,0,1500000,0,334740,0.0011,0.2232,0
660,42534,28,15258,1,3400000,0,510408,0.3587,0.1501,0
827,23635,22,5213,0,500000,1,283620,0.2206,0.5672,1
600,21827,30,326,0,600000,0,261924,0.0149,0.4365,0
609,124043,32,15965,0,6300000,0,1488516,0.1287,0.2363,1
612,54318,30,8718,0,3600000,0,651816,0.1605,0.1811,0
694,53114,35,18721,1,1600000,0,637368,0.3525,0.3984,0
734,17715,34,3462,0,1200000,0,212580,0.1954,0.1771,0
759,60793,37,21592,0,1500000,1,729516,0.3552,0.4863,1
850,98169,44,27995,0,7200000,0,1178028,0.2852,0.1636,1
520,97702,40,1456,0,2500000,1,1172424,0.0149,0.469,1
748,73203,44,31909,0,3900000,0,878436,0.4359,0.2252,1
655,24892,26,2032,0,800000,1,298704,0.0816,0.3734,0
653,59152,29,7336,0,1800000,0,709824,0.124,0.3943,1
650,73170,41,26647,0,2400000,0,878040,0.3642,0.3658,1
627,16702,41,1426,2,700000,1,200424,0.0854,0.2863,0
834,25015,28,4514,0,1700000,0,300180,0.1805,0.1766,1
767,83524,41,32511,2,5400000,1,1002288,0.3892,0.1856,1
701,82919,25,23778,0,3400000,0,995028,0.2868,0.2927,1
808,19357,39,2631,1,500000,1,232284,0.1359,0.4646,1
578,78984,34,22891,0,5700000,1,947808,0.2898,0.1663,0
593,51905,21,18980,0,3800000,0,622860,0.3657,0.1639,0
525,78323,30,14235,1,3200000,0,939876,0.1817,0.2937,0
644,33499,56,8617,1,2000000,1,401988,0.2572,0.201,0
712,72193,37,32094,0,2500000,0,866316,0.4446,0.3465,1
708,81332,58,35302,0,1400000,0,975984,0.434,0.6971,1
711,39703,21,9094,0,1200000,0,476436,0.2291,0.397,1
587,49545,42,2143,3,2900000,1,594540,0.0433,0.205,0
764,33219,21,10474,2,2100000,0,398628,0.3153,0.1898,1
719,132056,34,15962,0,9500000,0,1584672,0.1209,0.1668,1
758,45607,41,13739,1,300000,0,547284,0.3012,1.8243,1
548,28191,43,4462,0,1200000,0,338292,0.1583,0.2819,0
724,31904,27,10319,1,800000,1,382848,0.3234,0.4786,1
604,52894,45,8743,0,3100000,0,634728,0.1653,0.2048,0
668,77033,29,32626,0,1900000,0,924396,0.4235,0.4865,1
742,21993,33,1352,0,1100000,0,263916,0.0615,0.2399,1
707,148537,30,4572,3,9100000,1,1782444,0.0308,0.1959,1
631,58994,23,20738,2,3800000,0,707928,0.3515,0.1863,0
700,64852,50,11712,1,1700000,1,778224,0.1806,0.4578,1
577,46243,35,9688,0,500000,0,554916,0.2095,1.1098,0
792,49590,45,20838,0,1100000,0,595080,0.4202,0.541,1
683,44847,45,11905,0,2300000,1,538164,0.2655,0.234,0
789,90280,25,26820,2,800000,1,1083360,0.2971,1.3542,1
657,48788,47,427,3,800000,0,585456,0.0088,0.7318,0
658,77670,40,23435,0,6400000,1,932040,0.3017,0.1456,0
638,37785,24,6603,1,1300000,0,453420,0.1748,0.3488,0
770,55126,39,11416,1,2400000,0,661512,0.2071,0.2756,1
643,30261,24,11003,0,200000,0,363132,0.3636,1.8157,0
751,101713,51,23974,0,5300000,1,1220556,0.2357,0.2303,1
669,29725,43,13200,0,900000,0,356700,0.4441,0.3963,0
541,40336,34,14463,1,1900000,0,484032,0.3586,0.2548,0
654,40579,47,13304,2,1900000,0,486948,0.3279,0.2563,0
605,39641,21,10501,2,3200000,0,475692,0.2649,0.1487,0
702,75621,27,14033,1,2000000,0,907452,0.1856,0.4537,1
604,40538,32,964,0,2000000,0,486456,0.0238,0.2432,0
774,113136,57,941,1,4000000,0,1357632,0.0083,0.3394,1
692,29998,24,631,2,1100000,0,359976,0.021,0.3273,0
685,54264,21,23413,1,500000,0,651168,0.4315,1.3023,0
752,30777,21,4476,0,1800000,1,369324,0.1454,0.2052,1
777,63106,44,19895,2,1300000,1,757272,0.3153,0.5825,1
698,48553,29,12985,2,2000000,1,582636,0.2674,0.2913,0
638,44665,33,11490,2,1700000,1,535980,0.2572,0.3153,0
558,100015,42,26069,2,4200000,0,1200180,0.2607,0.2858,0
645,33103,33,4503,0,1100000,1,397236,0.136,0.3611,0
650,69696,37,27804,2,1700000,0,836352,0.3989,0.492,1
708,30903,40,12782,0,1200000,0,370836,0.4136,0.309,0
672,52449,30,15212,0,500000,1,629388,0.29,1.2588,1
755,23924,33,9301,1,500000,1,287088,0.3888,0.5742,1
650,32941,37,889,0,2200000,0,395292,0.027,0.1797,0
695,46663,43,2108,0,3300000,0,559956,0.0452,0.1697,0
794,145624,27,36636,4,8900000,0,1747488,0.2516,0.1963,1
727,52077,21,19837,0,2800000,0,624924,0.3809,0.2232,1
695,132296,41,18778,3,9100000,0,1587552,0.1419,0.1745,0
651,55948,44,13798,0,800000,1,671376,0.2466,0.8392,1
649,38861,37,174,0,1800000,0,466332,0.0045,0.2591,0
631,123452,37,54810,0,1800000,0,1481424,0.444,0.823,1
656,63717,29,21991,1,4200000,0,764604,0.3451,0.182,0
760,33335,40,5421,0,1500000,0,400020,0.1626,0.2667,1
682,65013,43,28758,4,4400000,0,780156,0.4423,0.1773,0
592,41127,35,1710,1,2800000,0,493524,0.0416,0.1763,0
841,14862,59,3104,1,600000,0,178344,0.2089,0.2972,0
725,85955,21,2276,0,3800000,0,1031460,0.0265,0.2714,1
587,94557,36,14252,0,700000,1,1134684,0.1507,1.621,1
664,147674,23,14577,3,6900000,0,1772088,0.0987,0.2568,0
708,63151,43,8995,0,3700000,0,757812,0.1424,0.2048,1
836,42224,21,18001,0,1000000,0,506688,0.4263,0.5067,1
611,80901,21,15551,0,6700000,1,970812,0.1922,0.1449,0
778,81625,28,11932,3,6600000,1,979500,0.1462,0.1484,1
811,131002,37,37774,0,3600000,1,1572024,0.2883,0.4367,1
649,47725,29,14676,0,2900000,1,572700,0.3075,0.1975,0
677,44384,29,19648,1,300000,0,532608,0.4427,1.7754,0
617,31909,33,7840,3,1800000,0,382908,0.2457,0.2127,0
683,67675,32,22918,0,3700000,0,812100,0.3386,0.2195,0
697,19361,49,3329,0,1300000,0,232332,0.1719,0.1787,0
752,78092,41,6010,0,2300000,0,937104,0.077,0.4074,1
787,69751,31,13491,0,5100000,0,837012,0.1934,0.1641,1
640,69636,55,13122,0,5000000,0,835632,0.1884,0.1671,0
542,53259,39,10080,0,3100000,1,639108,0.1893,0.2062,0
698,122981,25,38485,0,5200000,0,1475772,0.3129,0.2838,1
723,82718,37,15110,0,4400000,1,992616,0.1827,0.2256,1
719,34055,40,14622,0,2100000,0,408660,0.4294,0.1946,0
673,34423,28,15223,3,2800000,1,413076,0.4422,0.1475,0
709,28917,24,6810,0,400000,1,347004,0.2355,0.8675,1
821,68238,35,17148,0,2000000,0,818856,0.2513,0.4094,1
730,26900,31,4934,0,1700000,1,322800,0.1834,0.1899,1
670,93904,49,15026,0,3500000,1,1126848,0.16,0.322,1
659,108421,42,48073,1,6300000,0,1301052,0.4434,0.2065,0
686,28928,28,529,2,400000,1,347136,0.0183,0.8678,1
830,43856,39,8093,0,2600000,1,526272,0.1845,0.2024,1
685,49512,47,3371,2,2900000,1,594144,0.0681,0.2049,1
698,83315,21,27229,1,4300000,0,999780,0.3268,0.2325,0
661,128747,24,11265,0,8400000,1,1544964,0.0875,0.1839,1
787,17831,34,7098,0,1300000,0,213972,0.3981,0.1646,0
850,40501,35,6825,1,2800000,1,486012,0.1685,0.1736,1
736,41789,34,17247,4,600000,1,501468,0.4127,0.8358,1
706,21154,31,9391,0,1300000,1,253848,0.4439,0.1953,0
702,36641,31,12715,0,1500000,0,439692,0.347,0.2931,0
509,63364,38,17768,2,2000000,0,760368,0.2804,0.3802,0
759,41472,46,2797,0,3000000,1,497664,0.0674,0.1659,1
710,19403,30,8146,1,900000,1,232836,0.4198,0.2587,0
734,274978,59,96129,0,12400000,1,3299736,0.3496,0.2661,1
643,57509,54,7454,0,3800000,0,690108,0.1296,0.1816,0
669,52418,48,11051,0,2500000,1,629016,0.2108,0.2516,1
667,25368,41,772,1,1800000,0,304416,0.0304,0.1691,0
781,57321,55,16998,0,800000,1,687852,0.2965,0.8598,1
669,44421,32,2503,1,2900000,0,533052,0.0563,0.1838,0
850,15786,26,4628,0,200000,0,189432,0.2932,0.9472,1
734,25792,29,7794,0,600000,0,309504,0.3022,0.5158,0
597,78980,24,11537,0,1500000,0,947760,0.1461,0.6318,0
689,157378,36,67184,1,3800000,0,1888536,0.4269,0.497,0
647,61101,37,21417,2,3800000,0,733212,0.3505,0.193,0
524,95020,37,21239,0,5400000,0,1140240,0.2235,0.2112,0
827,44647,34,18455,0,1000000,0,535764,0.4134,0.5358,1
756,46540,36,17923,2,1200000,0,558480,0.3851,0.4654,1
742,94333,52,29384,0,1200000,1,1131996,0.3115,0.9433,1
713,132941,41,9150,0,5000000,1,1595292,0.0688,0.3191,1
589,107007,44,23935,0,3800000,1,1284084,0.2237,0.3379,0
661,25853,36,10056,4,400000,1,310236,0.389,0.7756,0
767,47090,21,12902,3,3300000,0,565080,0.274,0.1712,0
615,57902,21,14213,0,4100000,1,694824,0.2455,0.1695,0
497,41948,55,18031,0,600000,1,503376,0.4298,0.839,0
681,61865,29,460,2,1600000,1,742380,0.0074,0.464,1
688,80205,28,434,0,5000000,0,962460,0.0054,0.1925,1
710,89472,37,35947,0,6600000,0,1073664,0.4018,0.1627,1
758,134796,40,2337,0,1500000,0,1617552,0.0173,1.0784,1
751,40228,41,6019,0,3000000,0,482736,0.1496,0.1609,1
720,21624,52,8991,1,200000,1,259488,0.4158,1.2974,0
795,60775,50,18902,0,3300000,0,729300,0.311,0.221,1
578,151795,26,44274,0,1100000,1,1821540,0.2917,1.6559,0
740,36820,44,10885,0,2800000,1,441840,0.2956,0.1578,1
750,74021,31,10580,1,2400000,0,888252,0.1429,0.3701,1
600,74417,33,17766,1,4200000,1,893004,0.2387,0.2126,0
579,54987,24,15588,0,1100000,0,659844,0.2835,0.5999,0
640,49224,21,6771,2,1500000,0,590688,0.1376,0.3938,0
647,28168,34,10081,0,1800000,1,338016,0.3579,0.1878,0
760,12469,25,1805,1,1000000,0,149628,0.1448,0.1496,0
650,25156,44,808,0,2000000,0,301872,0.0321,0.1509,0
631,38786,32,3516,0,2600000,1,465432,0.0907,0.179,0
651,94698,38,17404,0,6800000,0,1136376,0.1838,0.1671,1
789,46079,48,18829,0,3700000,0,552948,0.4086,0.1494,1
701,35903,21,6717,2,300000,0,430836,0.1871,1.4361,1
685,28721,27,1160,1,500000,0,344652,0.0404,0.6893,0
691,72699,36,6426,1,700000,0,872388,0.0884,1.2463,1
803,110748,38,27134,0,4900000,0,1328976,0.245,0.2712,1
640,92786,46,7417,3,7400000,1,1113432,0.0799,0.1505,0
805,70522,43,2029,0,3600000,0,846264,0.0288,0.2351,1
716,20224,35,6505,1,900000,0,242688,0.3216,0.2697,0
687,39695,38,14010,2,2700000,1,476340,0.3529,0.1764,0
850,157689,38,60360,0,12300000,1,1892268,0.3828,0.1538,1
615,96102,21,36496,1,5800000,1,1153224,0.3798,0.1988,0
671,19486,33,3325,0,1400000,0,233832,0.1706,0.167,0
601,47412,37,15670,0,900000,0,568944,0.3305,0.6322,0
776,60953,39,16005,1,2700000,1,731436,0.2626,0.2709,1
835,31029,25,326,0,1000000,0,372348,0.0105,0.3723,1
833,12264,22,2216,0,300000,0,147168,0.1807,0.4906,1
797,52015,32,1237,0,1100000,1,624180,0.0238,0.5674,1
