Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002882,Male,Yes,1,Graduate,No,4869.0,272,74.0,300.0,1.0,Urban,Y
LP002883,Male,Yes,0,Graduate,No,12911.0,4030,202.0,480.0,0.0,Urban,N
LP002884,Male,No,2,Graduate,No,6338.0,0,171.0,240.0,1.0,Urban,Y
LP002885,Male,Yes,3+,Graduate,Yes,12140.0,3987,229.0,360.0,1.0,Semiurban,Y
LP002886,Male,Yes,2,Graduate,No,1883.0,1921,253.0,360.0,1.0,Semiurban,Y
LP002887,Male,Yes,0,Not Graduate,No,19282.0,610,113.0,360.0,1.0,Semiurban,Y
LP002888,Female,Yes,0,Graduate,Yes,7366.0,1847,101.0,360.0,1.0,Urban,Y
LP002889,Male,No,2,Not Graduate,No,5112.0,0,65.0,360.0,1.0,Urban,Y
LP002890,Male,No,0,Graduate,No,10322.0,0,87.0,360.0,1.0,Semiurban,Y
LP002891,Male,Yes,1,Graduate,No,6544.0,3618,118.0,360.0,1.0,Semiurban,Y
LP002892,Female,No,2,Graduate,Yes,3015.0,0,59.0,480.0,1.0,Urban,Y
LP002893,Male,Yes,0,Not Graduate,No,1403.0,5991,,360.0,1.0,Semiurban,Y
LP002894,Male,Yes,0,Graduate,No,17955.0,1319,130.0,360.0,1.0,Semiurban,Y
LP002895,Female,Yes,1,Graduate,No,5252.0,837,192.0,360.0,1.0,Semiurban,Y
LP002896,Male,No,1,Not Graduate,No,4156.0,0,101.0,360.0,1.0,Semiurban,Y
LP002897,Female,Yes,0,Not Graduate,No,4354.0,928,141.0,360.0,0.0,Semiurban,N
LP002898,Male,Yes,1,Graduate,Yes,14453.0,1411,283.0,360.0,,Urban,Y
LP002899,Male,No,2,Graduate,Yes,4474.0,0,65.0,360.0,0.0,Semiurban,N
LP002900,Male,Yes,0,Graduate,No,8836.0,1635,207.0,480.0,1.0,Urban,Y
LP002901,Male,Yes,0,Graduate,Yes,4911.0,1223,156.0,360.0,0.0,Semiurban,N
LP002902,Female,Yes,1,Graduate,No,2827.0,589,223.0,360.0,,Semiurban,Y
LP002903,Male,No,2,Not Graduate,No,10309.0,0,198.0,360.0,1.0,Semiurban,Y
LP002904,Female,No,3+,Graduate,No,11635.0,0,103.0,360.0,1.0,Rural,Y
LP002905,Male,No,0,Graduate,No,3993.0,0,134.0,360.0,1.0,Urban,Y
LP002906,Male,Yes,2,Graduate,No,5868.0,2667,75.0,360.0,1.0,Urban,Y
LP002907,Female,Yes,2,Graduate,No,6363.0,4329,109.0,360.0,1.0,Rural,Y
LP002908,Male,No,1,Graduate,No,7841.0,0,,360.0,0.0,Urban,N
LP002909,Female,Yes,0,Graduate,,19590.0,1369,152.0,120.0,1.0,Semiurban,Y
LP002910,Male,Yes,0,Not Graduate,No,4943.0,745,184.0,360.0,,Urban,Y
LP002911,Male,No,0,Graduate,No,4924.0,0,253.0,360.0,1.0,Semiurban,Y
LP002912,Male,Yes,0,Graduate,No,5404.0,2375,113.0,360.0,1.0,Semiurban,Y
LP002913,Male,Yes,0,Graduate,Yes,3411.0,940,212.0,360.0,1.0,Rural,Y
LP002914,Male,No,3+,Not Graduate,No,2136.0,0,149.0,360.0,1.0,Semiurban,Y
LP002915,Male,No,0,Graduate,No,6505.0,0,80.0,360.0,1.0,Semiurban,Y
LP002916,Male,No,3+,Graduate,Yes,8237.0,0,126.0,360.0,1.0,Semiurban,Y
LP002917,Male,No,0,Graduate,No,6012.0,0,141.0,300.0,1.0,Rural,Y
LP002918,Female,Yes,2,Graduate,No,5781.0,1299,96.0,360.0,1.0,Urban,Y
LP002919,Male,No,0,Graduate,Yes,3501.0,0,89.0,120.0,1.0,Semiurban,Y
LP002920,Male,Yes,1,Graduate,No,6984.0,5257,87.0,360.0,1.0,Urban,Y
LP002921,Female,No,0,Graduate,No,6647.0,0,108.0,360.0,1.0,Urban,Y
LP002922,Male,Yes,3+,Not Graduate,No,7982.0,1010,95.0,240.0,1.0,Semiurban,Y
LP002923,Male,No,0,Not Graduate,No,7290.0,0,220.0,360.0,1.0,Rural,Y
LP002924,Male,Yes,0,Graduate,No,7603.0,702,50.0,360.0,1.0,Rural,Y
LP002925,Male,No,3+,Not Graduate,No,13244.0,0,140.0,360.0,1.0,Semiurban,Y
LP002926,Male,Yes,0,Graduate,No,8462.0,7862,166.0,360.0,1.0,Urban,Y
LP002927,Male,Yes,1,Graduate,Yes,8009.0,547,91.0,360.0,,Urban,N
LP002928,Male,Yes,0,Not Graduate,No,2110.0,4166,122.0,360.0,0.0,Urban,N
LP002929,Male,Yes,0,Graduate,No,11295.0,1485,117.0,360.0,1.0,Urban,Y
LP002930,Male,No,1,Graduate,No,5021.0,0,130.0,360.0,1.0,Semiurban,Y
LP002931,Male,Yes,0,Graduate,Yes,6295.0,417,175.0,360.0,0.0,Semiurban,N
LP002932,Male,Yes,1,Graduate,No,2797.0,2165,169.0,300.0,,Urban,Y
LP002933,Male,Yes,0,Graduate,No,21035.0,1305,106.0,120.0,1.0,Urban,Y
LP002934,Female,Yes,2,Not Graduate,No,1360.0,3063,74.0,60.0,1.0,Urban,Y
LP002935,Male,Yes,3+,Graduate,No,14660.0,1899,143.0,360.0,1.0,Semiurban,Y
LP002936,Male,Yes,0,Graduate,,7747.0,1841,103.0,360.0,0.0,Urban,N
LP002937,Male,Yes,0,Graduate,No,1914.0,1661,109.0,360.0,1.0,Urban,Y
LP002938,Male,Yes,0,Graduate,Yes,20370.0,6310,147.0,360.0,,Semiurban,Y
LP002939,Male,Yes,2,Graduate,No,8170.0,1572,113.0,360.0,1.0,Urban,Y
LP002940,Male,Yes,0,Graduate,Yes,1458.0,3610,152.0,360.0,1.0,Urban,Y
LP002941,Female,Yes,1,Graduate,Yes,4659.0,2989,,240.0,1.0,Rural,Y
LP002942,Male,Yes,0,Graduate,Yes,8273.0,3681,177.0,480.0,1.0,Urban,Y
LP002943,Female,No,1,Graduate,No,16780.0,0,230.0,360.0,1.0,Urban,Y
LP002944,Male,Yes,2,Graduate,No,4696.0,3184,165.0,360.0,1.0,Urban,Y
LP002945,Male,Yes,0,Graduate,No,1226.0,2367,138.0,300.0,1.0,Urban,Y
LP002946,Male,Yes,0,Not Graduate,No,14406.0,698,166.0,360.0,1.0,Rural,Y
LP002947,Male,No,0,Graduate,No,8094.0,0,163.0,360.0,1.0,Semiurban,Y
LP002948,Male,Yes,0,Graduate,No,1573.0,11332,190.0,360.0,,Semiurban,Y
LP002949,Female,Yes,0,Graduate,No,7373.0,1322,138.0,360.0,0.0,Semiurban,N
LP002950,Female,No,2,Not Graduate,No,7857.0,0,80.0,360.0,0.0,Urban,N
LP002951,Male,No,0,Not Graduate,No,4940.0,0,75.0,360.0,1.0,Semiurban,Y
LP002952,Male,Yes,0,Graduate,No,3654.0,1173,161.0,360.0,1.0,Urban,Y
LP002953,Male,No,0,Graduate,No,4164.0,0,86.0,120.0,1.0,Rural,Y
LP002954,Female,Yes,0,Graduate,No,4938.0,1263,177.0,300.0,1.0,Semiurban,Y
LP002955,Male,No,3+,Not Graduate,No,7427.0,0,229.0,480.0,1.0,Urban,Y
LP002956,Male,No,0,Graduate,No,9634.0,0,123.0,120.0,1.0,Semiurban,Y
LP002957,Male,Yes,0,Graduate,No,1655.0,8618,218.0,360.0,1.0,Urban,Y
LP002958,Male,Yes,0,Not Graduate,No,6999.0,1876,149.0,300.0,1.0,Urban,Y
LP002959,Male,Yes,3+,Graduate,No,8045.0,1513,136.0,360.0,1.0,Urban,Y
LP002960,Female,No,2,Graduate,No,6644.0,0,138.0,360.0,1.0,Urban,Y
LP002961,Male,Yes,0,Graduate,No,4708.0,594,96.0,480.0,1.0,Urban,Y
LP002962,Female,Yes,1,Not Graduate,Yes,14071.0,6998,92.0,360.0,1.0,Rural,Y
LP002963,Male,No,2,Graduate,No,13449.0,0,70.0,300.0,1.0,Urban,Y
LP002964,Male,No,2,Not Graduate,No,4819.0,0,100.0,360.0,1.0,Urban,Y
LP002965,Male,Yes,0,Graduate,No,5711.0,5798,316.0,120.0,1.0,Urban,Y
LP002966,Male,No,1,Graduate,No,9539.0,0,74.0,360.0,1.0,Urban,Y
LP002967,Male,Yes,1,Not Graduate,No,12959.0,1282,84.0,360.0,1.0,Urban,Y
LP002968,Male,No,0,Graduate,No,3680.0,0,,360.0,1.0,Urban,Y
LP002969,Male,Yes,0,Graduate,Yes,3204.0,2973,99.0,360.0,1.0,Urban,Y
LP002970,Male,Yes,0,Graduate,No,7076.0,814,150.0,240.0,0.0,Urban,N
LP002971,Male,Yes,0,Not Graduate,Yes,3059.0,1657,105.0,480.0,0.0,Urban,N
LP002972,Male,Yes,0,Graduate,No,1869.0,1407,124.0,480.0,1.0,Semiurban,Y
LP002973,Male,Yes,2,Graduate,,3669.0,720,96.0,360.0,1.0,Rural,Y
LP002974,Female,Yes,2,Not Graduate,Yes,7710.0,784,111.0,360.0,1.0,Urban,Y
LP002975,Male,No,0,Not Graduate,No,15247.0,0,131.0,360.0,0.0,Semiurban,N
LP002976,,No,0,Not Graduate,No,3924.0,0,127.0,120.0,1.0,Semiurban,Y
LP002977,Male,No,1,Graduate,No,5572.0,0,297.0,360.0,1.0,Semiurban,Y
LP002978,Male,No,0,Not Graduate,No,6590.0,0,133.0,300.0,1.0,Semiurban,Y
LP002979,Male,No,0,Not Graduate,Yes,4068.0,0,123.0,360.0,1.0,Semiurban,Y
LP002980,Female,Yes,2,Graduate,Yes,3880.0,5144,49.0,360.0,1.0,Rural,Y
LP002981,Male,Yes,0,Not Graduate,No,7339.0,1665,148.0,480.0,,Urban,Y
LP002982,Male,No,0,Graduate,No,2926.0,0,61.0,360.0,1.0,Semiurban,Y
LP002983,Male,No,2,Not Graduate,No,3788.0,0,167.0,360.0,1.0,Semiurban,Y
LP002984,Male,No,1,Graduate,No,5316.0,0,142.0,360.0,,Rural,Y
LP002985,Male,No,0,Graduate,No,7284.0,0,185.0,360.0,1.0,Semiurban,Y
LP002986,Male,Yes,1,Graduate,No,2418.0,1619,,60.0,1.0,Rural,Y
LP002987,Male,No,3+,Graduate,Yes,5550.0,0,136.0,480.0,1.0,Semiurban,Y
LP002988,Male,No,0,Graduate,No,2767.0,0,176.0,360.0,1.0,Semiurban,Y
LP002989,Male,No,1,Graduate,No,3982.0,0,93.0,360.0,1.0,Rural,Y
LP002990,Male,No,0,Not Graduate,No,9635.0,0,171.0,360.0,1.0,Semiurban,Y
LP002991,Male,Yes,0,Graduate,No,5743.0,3167,168.0,360.0,1.0,Semiurban,Y
LP002992,Female,No,0,Graduate,,16341.0,0,127.0,360.0,1.0,Rural,Y
LP002993,Male,Yes,0,Graduate,,5748.0,1468,253.0,480.0,0.0,Urban,N
LP002994,Male,No,0,Graduate,Yes,10730.0,0,165.0,300.0,1.0,Rural,Y
LP002995,Male,Yes,2,Graduate,No,9671.0,1900,69.0,360.0,1.0,Rural,Y
LP002996,Male,Yes,0,Graduate,No,5955.0,6815,199.0,240.0,1.0,Semiurban,Y
LP002997,Male,Yes,2,Graduate,Yes,2726.0,2388,103.0,360.0,1.0,Urban,Y
LP002998,Male,Yes,0,Graduate,No,5636.0,851,185.0,360.0,1.0,Urban,Y
LP002999,Female,Yes,2,Not Graduate,No,4360.0,1276,151.0,180.0,1.0,Urban,Y
LP003000,Male,No,0,Graduate,No,4261.0,0,47.0,360.0,1.0,Urban,Y
LP003001,Female,Yes,0,Graduate,No,6591.0,399,171.0,360.0,1.0,Semiurban,Y
LP003002,Male,No,1,Not Graduate,Yes,2516.0,0,123.0,360.0,1.0,Rural,Y
LP003003,Male,Yes,2,Not Graduate,No,3554.0,1990,112.0,360.0,1.0,Semiurban,Y
LP003004,Male,Yes,0,Graduate,Yes,3271.0,5010,113.0,180.0,1.0,Urban,Y
LP003005,Male,No,0,Not Graduate,Yes,5154.0,0,184.0,360.0,1.0,Rural,Y
LP003006,,No,1,Graduate,No,3786.0,0,93.0,360.0,,Rural,Y
LP003007,Male,Yes,1,Not Graduate,No,3938.0,955,210.0,360.0,0.0,Semiurban,N
LP003008,Male,No,0,Graduate,No,6511.0,0,73.0,360.0,1.0,Semiurban,Y
LP003009,Male,No,2,Graduate,No,4594.0,0,151.0,360.0,1.0,Semiurban,Y
LP003010,Male,Yes,0,Graduate,No,6020.0,1581,183.0,360.0,1.0,Semiurban,Y
LP003011,Male,No,0,Graduate,No,3074.0,0,181.0,360.0,,Urban,Y
LP003012,Female,No,1,Not Graduate,Yes,3652.0,0,145.0,360.0,1.0,Semiurban,Y
LP003013,Male,No,,Graduate,No,20425.0,0,124.0,180.0,0.0,Semiurban,N
LP003014,Male,Yes,0,Graduate,No,3950.0,920,108.0,360.0,1.0,Urban,Y
LP003015,Male,Yes,0,Graduate,No,1696.0,1390,82.0,360.0,1.0,Rural,Y
LP003016,Male,Yes,0,Graduate,No,7371.0,3348,102.0,360.0,1.0,Rural,Y
LP003017,Female,No,1,Not Graduate,No,3925.0,0,91.0,360.0,1.0,Semiurban,Y
LP003018,Male,No,0,Graduate,No,6949.0,0,86.0,180.0,,Urban,Y
LP003019,Male,Yes,0,Graduate,No,5689.0,1694,276.0,360.0,1.0,Urban,Y
LP003020,,Yes,0,Graduate,No,8349.0,2185,68.0,60.0,1.0,Semiurban,Y
LP003021,Male,Yes,2,Not Graduate,No,5655.0,852,211.0,360.0,1.0,Rural,Y
LP003022,Male,Yes,0,Not Graduate,No,5240.0,1045,82.0,360.0,1.0,Semiurban,Y
LP003023,Male,No,1,Graduate,No,11953.0,0,89.0,36.0,1.0,Urban,Y
LP003024,Male,Yes,0,Graduate,No,1586.0,2926,89.0,360.0,1.0,Urban,Y
LP003025,Male,Yes,0,Not Graduate,No,2710.0,1432,86.0,180.0,1.0,Urban,Y
LP003026,Male,Yes,0,Not Graduate,No,3659.0,102,194.0,300.0,1.0,Semiurban,Y
LP003027,Male,Yes,0,Graduate,No,2174.0,2657,170.0,480.0,1.0,Semiurban,Y
LP003028,,No,0,Graduate,No,4502.0,0,122.0,360.0,1.0,Urban,Y
LP003029,Male,No,0,Graduate,No,4244.0,0,397.0,480.0,1.0,Semiurban,Y
LP003030,Male,Yes,0,Graduate,No,10773.0,2655,133.0,360.0,1.0,Rural,Y
LP003031,Male,Yes,0,Graduate,No,5693.0,1529,138.0,360.0,1.0,Semiurban,Y
LP003032,Male,Yes,0,Not Graduate,No,5283.0,332,102.0,60.0,0.0,Urban,N
LP003033,Male,Yes,0,Graduate,Yes,4780.0,8625,97.0,360.0,,Semiurban,Y
LP003034,Male,Yes,0,Not Graduate,No,3193.0,1536,109.0,360.0,1.0,Rural,Y
LP003035,Female,Yes,0,Graduate,No,10244.0,2124,189.0,84.0,1.0,Urban,Y
LP003036,Male,No,1,Graduate,Yes,12407.0,0,169.0,360.0,1.0,Urban,Y
LP003037,Male,Yes,3+,Graduate,No,2901.0,1427,225.0,360.0,1.0,Semiurban,Y
LP003038,Male,Yes,1,Graduate,No,15868.0,2058,101.0,360.0,1.0,Urban,Y
LP003039,Male,Yes,0,Not Graduate,Yes,4013.0,785,170.0,360.0,1.0,Rural,Y
LP003040,Male,No,3+,Graduate,No,3822.0,0,152.0,300.0,1.0,Semiurban,Y
LP003041,Male,Yes,3+,Graduate,No,7972.0,3535,160.0,360.0,1.0,Urban,Y
LP003042,Female,Yes,0,Not Graduate,No,8410.0,2734,95.0,360.0,1.0,Rural,Y
LP003043,Male,No,0,Graduate,No,5752.0,0,89.0,180.0,,Semiurban,Y
LP003044,Male,Yes,1,Graduate,No,4877.0,983,167.0,360.0,1.0,Semiurban,Y
LP003045,Male,No,3+,Not Graduate,No,12130.0,0,190.0,12.0,1.0,Urban,Y
LP003046,Female,Yes,2,Graduate,No,4130.0,2947,105.0,360.0,,Semiurban,Y
LP003047,Male,No,1,Graduate,No,5760.0,0,171.0,360.0,1.0,Rural,Y
LP003048,Male,No,1,Graduate,No,16585.0,0,217.0,360.0,1.0,Urban,Y
LP003049,Female,Yes,3+,Graduate,,2691.0,512,116.0,360.0,1.0,Urban,Y
LP003050,Male,No,0,Graduate,No,4559.0,0,76.0,120.0,1.0,Rural,Y
LP003051,Female,Yes,0,Not Graduate,No,11104.0,1482,79.0,120.0,1.0,Urban,Y
LP003052,Male,No,2,Graduate,No,8240.0,0,102.0,360.0,1.0,Urban,Y
LP003053,Male,No,0,Not Graduate,No,10264.0,0,112.0,360.0,1.0,Urban,Y
LP003054,Male,No,0,Graduate,No,2714.0,0,132.0,360.0,1.0,Semiurban,Y
LP003055,Male,No,0,Graduate,No,7278.0,0,133.0,360.0,1.0,Semiurban,Y
LP003056,Male,Yes,0,Graduate,No,5059.0,719,120.0,360.0,1.0,Urban,Y
LP003057,Male,Yes,0,Graduate,No,23469.0,4225,176.0,360.0,1.0,Urban,Y
LP003058,Male,Yes,0,Graduate,No,9756.0,1728,99.0,360.0,1.0,Semiurban,Y
LP003059,Male,No,0,Not Graduate,Yes,5923.0,0,223.0,360.0,1.0,Semiurban,Y
LP003060,Male,No,0,Not Graduate,No,7126.0,0,196.0,360.0,1.0,Urban,Y
LP003061,Male,Yes,0,Graduate,No,6202.0,1150,190.0,300.0,1.0,Semiurban,Y
LP003062,Male,Yes,3+,Graduate,No,9131.0,932,103.0,480.0,1.0,Semiurban,Y
LP003063,Male,Yes,1,Not Graduate,No,3591.0,13029,128.0,360.0,1.0,Urban,Y
LP003064,Female,No,3+,Graduate,No,13618.0,0,179.0,360.0,1.0,Urban,Y
LP003065,Male,No,0,Graduate,No,2711.0,0,124.0,60.0,1.0,Rural,Y
LP003066,Male,Yes,0,Graduate,No,6789.0,4875,102.0,360.0,1.0,Rural,Y
LP003067,Male,Yes,2,Graduate,No,3661.0,1413,100.0,360.0,1.0,Urban,Y
LP003068,Male,Yes,2,Graduate,No,6159.0,2346,102.0,480.0,1.0,Rural,Y
LP003069,Male,Yes,0,Not Graduate,Yes,10860.0,1148,84.0,240.0,,Semiurban,Y
LP003070,Male,No,1,Graduate,No,2149.0,0,423.0,360.0,0.0,Rural,N
LP003071,Male,Yes,1,Graduate,No,5423.0,1452,62.0,300.0,1.0,Rural,Y
LP003072,Female,Yes,0,Not Graduate,No,2530.0,991,91.0,360.0,1.0,Semiurban,Y
LP003073,Female,Yes,,Graduate,No,5076.0,2196,,480.0,1.0,Semiurban,Y
LP003074,Male,Yes,0,Graduate,No,2526.0,1085,102.0,360.0,1.0,Urban,Y
LP003075,Female,No,0,Graduate,No,6615.0,0,117.0,360.0,1.0,Semiurban,Y
LP003076,Female,Yes,2,Not Graduate,No,4648.0,1417,157.0,360.0,1.0,Semiurban,Y
LP003077,,Yes,0,Graduate,No,9398.0,457,203.0,360.0,1.0,Semiurban,Y
LP003078,Male,Yes,2,Graduate,No,12546.0,2971,120.0,360.0,1.0,Urban,Y
LP003079,Male,No,1,Graduate,No,6041.0,0,194.0,360.0,1.0,Rural,Y
LP003080,Male,No,3+,Not Graduate,No,10262.0,0,68.0,360.0,1.0,Rural,Y
LP003081,Male,Yes,0,Not Graduate,No,13759.0,1834,105.0,300.0,,Urban,N
LP003082,Male,Yes,0,Graduate,No,3452.0,2094,164.0,360.0,1.0,Semiurban,Y
LP003083,Male,Yes,0,Not Graduate,No,14200.0,2651,296.0,360.0,1.0,Rural,Y
LP003084,Male,Yes,1,Graduate,Yes,5871.0,4088,91.0,480.0,1.0,Semiurban,Y
LP003085,Male,Yes,0,Not Graduate,Yes,3337.0,3888,85.0,360.0,0.0,Rural,N
LP003086,Male,No,1,Graduate,No,7180.0,0,154.0,360.0,0.0,Semiurban,N
LP003087,Male,No,0,Graduate,No,5749.0,0,137.0,360.0,1.0,Urban,Y
LP003088,Male,Yes,0,Not Graduate,No,2581.0,3548,101.0,360.0,1.0,Semiurban,Y
LP003089,Male,Yes,2,Graduate,No,3101.0,1703,83.0,480.0,1.0,Semiurban,Y
LP003090,Female,Yes,2,Graduate,No,16033.0,645,109.0,360.0,1.0,Urban,Y
LP003091,Female,Yes,0,Graduate,No,7095.0,544,165.0,240.0,1.0,Rural,Y
LP003092,Female,Yes,1,Graduate,No,14604.0,1430,118.0,60.0,1.0,Semiurban,Y
LP003093,Female,Yes,0,Graduate,Yes,4675.0,1990,215.0,360.0,1.0,Urban,Y
LP003094,Female,No,2,Graduate,No,3711.0,0,127.0,360.0,1.0,Semiurban,Y
LP003095,Male,Yes,0,Graduate,Yes,2186.0,1643,,360.0,0.0,Urban,N
LP003096,Male,No,0,Graduate,No,10730.0,0,150.0,180.0,1.0,Semiurban,Y
LP003097,Male,Yes,0,Graduate,No,7680.0,1308,114.0,360.0,1.0,Semiurban,Y
LP003098,Male,Yes,0,Graduate,No,4701.0,2966,187.0,360.0,0.0,Urban,N
LP003099,Male,Yes,2,Not Graduate,No,3731.0,2263,83.0,300.0,1.0,Rural,Y
LP003100,Male,No,,Graduate,No,11803.0,0,108.0,360.0,1.0,Rural,Y
LP003101,Female,Yes,0,Graduate,No,5397.0,805,114.0,60.0,0.0,Semiurban,N
LP003102,Male,Yes,0,Graduate,No,5432.0,1310,156.0,360.0,1.0,Semiurban,Y
LP003103,Female,No,0,Graduate,No,4186.0,0,173.0,360.0,0.0,Rural,N
LP003104,Male,No,1,Graduate,No,4701.0,0,97.0,360.0,1.0,Urban,Y
LP003105,Male,No,0,Graduate,No,8350.0,0,92.0,360.0,1.0,Urban,Y
LP003106,Male,Yes,2,Graduate,No,2566.0,1211,139.0,120.0,1.0,Urban,Y
LP003107,Male,Yes,2,Graduate,Yes,6301.0,5788,73.0,360.0,1.0,Semiurban,Y
LP003108,Male,No,0,Graduate,Yes,10650.0,0,201.0,12.0,1.0,Urban,Y
LP003109,Male,Yes,2,Graduate,Yes,5705.0,1505,123.0,360.0,1.0,Semiurban,Y
LP003110,Female,Yes,0,Not Graduate,Yes,11300.0,836,84.0,360.0,1.0,Semiurban,Y
LP003111,Male,Yes,0,Graduate,No,13418.0,1765,83.0,360.0,1.0,Urban,Y
LP003112,Male,Yes,0,Not Graduate,No,10323.0,1625,152.0,360.0,1.0,Semiurban,Y
LP003113,Male,No,0,Graduate,No,4349.0,0,151.0,360.0,1.0,Urban,Y
LP003114,Male,No,0,Graduate,No,5877.0,0,99.0,360.0,1.0,Semiurban,Y
LP003115,Male,Yes,0,Graduate,No,7387.0,781,128.0,300.0,1.0,Urban,Y
LP003116,Male,No,2,Graduate,No,4529.0,0,85.0,360.0,1.0,Urban,Y
LP003117,Male,Yes,0,Graduate,No,4439.0,1366,121.0,360.0,1.0,Urban,Y
LP003118,Male,Yes,3+,Graduate,Yes,4281.0,1466,242.0,360.0,1.0,Semiurban,Y
LP003119,Male,Yes,0,Graduate,No,27616.0,1949,315.0,360.0,1.0,Urban,Y
LP003120,Male,No,1,Graduate,No,5102.0,0,123.0,360.0,1.0,Semiurban,Y
LP003121,Male,Yes,0,Graduate,No,11398.0,1916,160.0,480.0,1.0,Rural,Y
LP003122,Male,Yes,0,Graduate,No,3563.0,1316,157.0,360.0,1.0,Semiurban,Y
LP003123,Male,No,0,Graduate,Yes,16665.0,0,67.0,480.0,0.0,Urban,N
LP003124,Male,Yes,3+,Graduate,No,4783.0,1018,85.0,360.0,1.0,Semiurban,Y
LP003125,Male,No,3+,Graduate,No,6197.0,0,53.0,300.0,1.0,Urban,Y
LP003126,Male,Yes,0,Graduate,No,1999.0,887,161.0,360.0,1.0,Rural,Y
LP003127,Male,Yes,1,Graduate,No,11731.0,1052,292.0,360.0,1.0,Semiurban,Y
LP003128,Male,No,1,Graduate,No,13359.0,0,206.0,360.0,1.0,Semiurban,Y
LP003129,Male,Yes,0,Not Graduate,No,2944.0,467,137.0,84.0,1.0,Urban,Y
LP003130,Female,Yes,0,Graduate,No,12148.0,2705,129.0,360.0,1.0,Semiurban,Y
LP003131,Male,Yes,1,Graduate,No,2691.0,5011,117.0,360.0,1.0,Semiurban,Y
LP003132,Female,No,2,Graduate,No,8771.0,0,205.0,360.0,1.0,Urban,Y
LP003133,Male,No,0,Graduate,No,5050.0,0,146.0,360.0,1.0,Semiurban,Y
LP003134,Male,No,0,Graduate,No,13383.0,0,138.0,360.0,1.0,Urban,Y
LP003135,Male,Yes,0,Not Graduate,No,6971.0,2108,86.0,360.0,1.0,Rural,Y
LP003136,Male,Yes,3+,Graduate,No,10497.0,500,171.0,360.0,1.0,Rural,Y
LP003137,Female,Yes,0,Graduate,No,12615.0,1687,126.0,360.0,1.0,Urban,Y
LP003138,Male,Yes,0,Not Graduate,Yes,5041.0,954,157.0,360.0,1.0,Urban,Y
LP003139,Male,No,0,Graduate,No,5900.0,0,200.0,360.0,1.0,Semiurban,Y
LP003140,Male,Yes,2,Graduate,Yes,3082.0,5910,70.0,360.0,0.0,Rural,N
LP003141,Male,Yes,1,Graduate,No,5014.0,662,119.0,360.0,1.0,Urban,Y
LP003142,Male,Yes,0,Graduate,No,19077.0,1360,113.0,360.0,1.0,Urban,Y
LP003143,Female,Yes,0,Not Graduate,No,9447.0,1631,109.0,360.0,1.0,Semiurban,Y
LP003144,Male,Yes,2,Graduate,No,3207.0,1241,86.0,240.0,1.0,Urban,Y
LP003145,Female,Yes,0,Not Graduate,No,15976.0,2622,100.0,360.0,1.0,Urban,Y
LP003146,Male,Yes,0,Graduate,Yes,7581.0,999,87.0,360.0,1.0,Semiurban,Y
LP003147,Male,Yes,3+,Not Graduate,No,9880.0,2454,187.0,300.0,1.0,Semiurban,Y
LP003148,Male,Yes,0,Not Graduate,No,8057.0,2333,156.0,360.0,1.0,Semiurban,Y
LP003149,Female,No,0,Not Graduate,No,7722.0,0,152.0,360.0,1.0,Urban,Y
LP003150,Male,Yes,0,Not Graduate,No,1811.0,2183,62.0,360.0,1.0,Semiurban,Y
LP003151,Male,Yes,1,Graduate,No,11663.0,778,293.0,480.0,1.0,Semiurban,Y
LP003152,Male,Yes,2,Graduate,No,1552.0,712,114.0,360.0,,Semiurban,Y
LP003153,Male,Yes,0,Graduate,No,11043.0,2281,,240.0,1.0,Rural,Y
LP003154,Male,No,1,Graduate,No,6372.0,0,181.0,180.0,0.0,Urban,N
LP003155,Male,Yes,3+,Graduate,No,9910.0,2437,122.0,480.0,1.0,Semiurban,Y
LP003156,Male,No,2,Graduate,No,6601.0,0,,360.0,0.0,Rural,N
LP003157,Male,No,0,Graduate,Yes,11229.0,0,169.0,360.0,1.0,Urban,Y
LP003158,Male,Yes,0,Graduate,No,6061.0,3270,123.0,360.0,1.0,Rural,Y
LP003159,Female,Yes,2,Not Graduate,No,7105.0,2271,115.0,84.0,1.0,Semiurban,Y
LP003160,Male,Yes,0,Graduate,No,7653.0,1131,203.0,360.0,0.0,Urban,N
LP003161,Female,Yes,0,Not Graduate,No,18531.0,1622,108.0,360.0,0.0,Urban,N
LP003162,Female,Yes,0,Graduate,No,8606.0,3345,115.0,360.0,1.0,Urban,Y
LP003163,Male,Yes,2,Not Graduate,No,2724.0,1400,106.0,360.0,1.0,Rural,Y
LP003164,Male,Yes,0,Graduate,No,4280.0,9820,99.0,180.0,1.0,Rural,Y
LP003165,Male,Yes,0,Graduate,No,8594.0,5958,102.0,300.0,0.0,Semiurban,N
LP003166,Male,No,1,Graduate,No,12783.0,0,273.0,300.0,1.0,Urban,Y
LP003167,Male,No,0,Not Graduate,No,3892.0,0,201.0,360.0,1.0,Semiurban,Y
LP003168,Male,No,0,Graduate,No,23016.0,0,148.0,180.0,1.0,Semiurban,Y
LP003169,Male,Yes,0,Not Graduate,Yes,6670.0,1118,108.0,360.0,1.0,Urban,Y
LP003170,Male,Yes,0,Not Graduate,No,7726.0,1999,108.0,360.0,1.0,Urban,Y
